index,audio,효과음,image,이미지 등장시간,image effect,text3등장시간(s),텍스트 속도(s),text1,텍스트1 연출,text2,text3,텍스트3 연출,select1,select1 moving index,select2,select2 moving index,select3,select3 moving index
211,0,0,76.jpg,0,0,0,0,,0,데이빗,"""니가 무슨 에이미야!!!!""",3,0,212,0,0,0,0
212,0,0,76.jpg,0,0,0,0,,0,,여자는 당황해서 나를 경계한다.',4,0,213,0,0,0,0
213,0,0,76.jpg,0,0,0,0,,0,,침착하게 다가가야 한다. 이성을 잃어서는 안된다.',4,s12-1.jpg,214,s12-2.jpg,214,0,0
214,0,0,76.jpg,0,0,0,0,,0,여자2,"""몰..몰라요..""",2,0,215,0,0,0,0
215,0,0,76.jpg,0,0,0,0,,0,데이빗,"""에이미는 내 딸이야. 에이미를 꼭 찾아야 해. 도와줘""",2,0,216,0,0,0,0
216,0,0,76.jpg,0,0,0,0,,0,여자2,"""진짜 몰라요..""",2,0,217,0,0,0,0
217,0,0,15.jpg,0,0,0,0,,0,,나는 여자의 어깨를 붙들고 빌었지만.여자는 겁에 질려 직원을 불러 나를 신고했다',4,select.jpg,159,0,0,0,0
218,0,0,77.jpg,0,0,0,0,C방,1,,안대를 벗으니 서서히 밝아진다.,4,0,219,0,0,0,0
219,0,0,77.jpg,0,0,0,0,C방,1,데이빗,"""아.. 눈부셔""",2,0,220,0,0,0,0
220,0,0,77.jpg,0,0,0,0,C방,1,,흐릿하게 여자가 누워있는 게 보인다.',4,0,221,0,0,0,0
221,0,0,78.jpg,0,0,0,0,,0,여자3,"""안녕하세요.""",2,0,222,0,0,0,0
222,0,0,78.jpg,0,0,0,0,,0,,에이미 또래의 어린 여자아이가 누워있다.',4,0,223,0,0,0,0
223,0,0,78.jpg,0,0,0,0,,0,,저 목걸이는...!',9,0,224,0,0,0,0
224,0,0,78.jpg,0,0,0,0,,0,데이빗,"""너 그 목걸이 어디서 났어?""",2,0,225,0,0,0,0
225,0,0,78.jpg,0,0,0,0,,0,여자3,"""이..이거요..? 왜요?""",2,0,226,0,0,0,0
226,0,0,78.jpg,0,0,0,0,,0,,여자는 당황해서 나를 경계한다.',4,0,227,0,0,0,0
227,0,0,78.jpg,0,0,0,0,,0,,침착하게 다가가야 한다. 이성을 잃어서는 안된다.',4,s13-1.jpg,228,s13-2.jpg,228,0,0
228,0,0,78.jpg,0,0,0,0,,0,여자3,"""몰..몰라요..바닥에서 주운 거에요""",2,0,229,0,0,0,0
229,0,0,78.jpg,0,0,0,0,,0,,아무런 소득 없이 시간이 끝나버렸다.,4,select.jpg,159,0,0,0,0
230,0,0,79.jpg,0,0,0,0,,0,,찰칵,4,0,231,0,0,0,0
231,0,0,79.jpg,0,0,0,0,,0,남자2,"""들어갑니다.""",2,0,232,0,0,0,0
232,0,0,80.jpg,0,0,0,0,,0,,직원이 문을 열고 방으로 들어온다.,4,0,233,0,0,0,0
233,0,0,80.jpg,0,0,0,0,,0,남자2,"""현금만 가능하니까 현금 없으면 저한테 카드랑 비밀번호 주시고 잠깐 대기하세요.""",2,0,234,0,0,0,0
234,0,0,81.jpg,0,0,0,0,,0,,카드를 건넨 후 방에서 기다리는 중이다.,4,0,235,0,0,0,0
235,0,0,81.jpg,0,0,0,0,,0,,그때. 소피아가 말을 건넨다.,4,0,236,0,0,0,0
236,0,0,69.jpg,0,0,0,0,,0,소피아,"""아저씨. 에이미 꼭 찾고 저도 구해주세요. 나가고 싶어요.""",2,0,237,0,0,0,0
237,0,0,69.jpg,0,0,0,0,,0,데이빗,"""꼭 다시 찾으러 올게.""",2,0,238,0,0,0,0
238,0,0,69.jpg,0,0,0,0,,0,소피아,"""그리고.. 빨리 찾으셔야 돼요. 해외로 팔려나가는 여자들도 있대요.""",2,0,239,0,0,0,0
239,0,0,80.jpg,0,0,0,0,,0,,문이 열리고 직원이 다시 들어왔다.,4,0,240,0,0,0,0
240,0,0,80.jpg,0,0,0,0,,0,남자2,"""자 이거 쓰시고. 이제 나갈게요.""",2,0,241,0,0,0,0
241,0,0,15.jpg,0,0,0,0,,0,,,0,0,242,0,0,0,0
242,0,0,15.jpg,0,0,0,0,,0,피터,"""타세요.""",2,0,243,0,0,0,0
243,0,0,15.jpg,0,0,0,0,자동차 안,1,피터,"""아이씨. 저 새끼가..""",2,0,244,0,0,0,0
244,0,0,15.jpg,0,0,0,0,자동차 안,1,,차가 커브를 돌면서 사고가 날 뻔한 것 같다.,4,0,245,0,0,0,0
245,0,0,15.jpg,0,0,0,0,,0,,3분정도 더 달리니 다시 호텔 앞에 도착했다.,4,0,246,0,0,0,0
246,0,0,15.jpg,0,0,0,0,,0,피터,"""내려요.""",2,0,247,0,0,0,0
247,0,0,15.jpg,0,0,0,0,,0,,,0,0,248,0,0,0,0
248,0,0,50.jpg,0,0,0,0,호텔 앞,1,피터,"""다음부터는 미리 예약 하고 오세요.""",2,0,249,0,0,0,0
249,0,0,50.jpg,0,0,0,0,호텔 앞,1,,피터는 차를 타고 사라졌다.,4,0,250,0,0,0,0
250,0,0,50.jpg,0,0,0,0,,0,,,0,0,251,0,0,0,0
251,0,0,50.jpg,0,0,0,0,호텔 앞,1,,스몰 돔이라...',4,0,252,0,0,0,0
252,0,0,50.jpg,0,0,0,0,호텔 앞,1,,카야를 만났던 업소에서 호텔과의 거리는 차로 대략 5-6분. 1.8km정도 되는 것 같다.',4,0,253,0,0,0,0
253,0,0,50.jpg,0,0,0,0,호텔 앞,1,,호텔은 ‘시청’ 근처에 있다.',4,0,254,0,0,0,0
254,0,0,82.jpg,0,0,0,0,,0,,눈을 가리고 있어서 어느 방향에서 왔는지 잘 모르겠지만. 왼쪽의 생장 요새와 오른쪽의 구 항구 방향에 커브 길이 존재한다.',4,0,255,0,0,0,0
255,0,0,82.jpg,0,0,0,0,,0,,시간이 별로 없다..어느 방향으로 가야 ‘스몰 돔’을 찾을 수 있을까?',4,s14-1.jpg,256,s14-2.jpg,259,0,0
256,0,0,82.jpg,0,0,0,0,파니에 지구 근처,1,,혼자 가기 위험하긴 하지만 파니에 지구 근처로 가보자.',4,0,257,0,0,0,0
257,0,0,83.jpg,0,0,0,0,,1,,파니에 지구를 돌아다니다가 무장 강도들에게 습격을 당해 팔에 부상을 입었다.,4,0,258,0,0,0,0
258,0,0,84.jpg,0,0,0,0,,1,,병원으로 이동한다.,4,select.jpg,259,0,0,0,0
259,0,0,85.jpg,0,0,0,0,마르세유 성당 근처,1,,구 항구 아래 쪽으로 가보자',4,0,260,0,0,0,0
260,0,0,85.jpg,0,0,0,0,마르세유 성당 근처,1,,차로는 5분. 걸어서는 20분 정도 걸릴 것 같다. 뭘 타고 가지?',4,s15-1.jpg,262,s15-2.jpg,261,0,0
261,0,0,85.jpg,0,0,0,0,,0,,스몰 돔의 별다른 단서를 찾지 못했다.,4,select.jpg,251,0,0,0,0
262,0,0,86.jpg,0,0,0,0,,0,,구 항구 길을 따라 걸어가고 있다.,4,0,263,0,0,0,0
263,0,0,87.jpg,0,0,0,0,,0,,이렇게 복잡한 마르세유 지역에서 에이미를 어떻게 찾지..?',4,0,264,0,0,0,0
264,0,0,87.jpg,0,0,0,0,,0,,막연히 걷기만 해서 에이미를 찾을 수 있을까..?',4,0,265,0,0,0,0
265,0,0,87.jpg,0,0,0,0,,0,,그나저나 이 방향이 맞는 걸까..?',4,0,266,0,0,0,0
266,0,0,87.jpg,0,0,0,0,,0,,반대쪽으로 돌아가기에는 이미 너무 늦은거 같다.',4,0,267,0,0,0,0
267,0,0,88.jpg,0,0,0,0,,0,,(에이미를 회상한다.),4,0,268,0,0,0,0
268,0,0,89.jpg,0,0,0,0,,0,,,0,0,269,0,0,0,0
269,0,0,89.jpg,0,0,0,0,,0,,10분 경과..,4,0,270,0,0,0,0
270,0,0,15.jpg,0,0,0,0,,0,,전혀 모르겠다..',4,0,271,0,0,0,0
271,0,0,90.jpg,0,0,0,0,해안가 도로,1,,해안가 도로에 앉은 데이빗.,4,0,272,0,0,0,0
272,0,0,90.jpg,0,0,0,0,해안가 도로,1,,툭툭.,4,0,273,0,0,0,0
273,0,0,90.jpg,0,0,0,0,해안가 도로,1,,….?',4,0,274,0,0,0,0
274,0,0,91.jpg,0,0,0,0,,0,,뒤돌아보니 왠 어린아이가 서있다.',4,0,275,0,0,0,0
275,0,0,91.jpg,0,0,0,0,,0,,5유로만 주고 돌려보내야지.',4,0,276,0,0,0,0
276,0,0,91.jpg,0,0,0,0,,0,,아이에게 돈을 쥐어 줬는데도. 가지 않는다.',4,0,277,0,0,0,0
277,0,0,91.jpg,0,0,0,0,,0,데이빗,"""더는 없어. 귀찮게 하지 말고 가라.""",2,0,278,0,0,0,0
278,0,0,91.jpg,0,0,0,0,,0,아이,"""돈 달라고 한 적 없는데요.""",2,0,279,0,0,0,0
279,0,0,91.jpg,0,0,0,0,,0,데이빗,"""….그럼 무슨 일이니?""",2,0,280,0,0,0,0
280,0,0,91.jpg,0,0,0,0,,0,,아이가 바닥을 가리킨다.,4,0,281,0,0,0,0
281,0,0,92.jpg,0,0,0,0,,0,,바닥에 에이미의 사진이 떨어져있었다.,4,0,282,0,0,0,0
282,0,0,92.jpg,0,0,0,0,,0,데이빗,"""아… 고맙구나.""",2,0,283,0,0,0,0
283,0,0,92.jpg,0,0,0,0,,0,,나는 다급히 바닥에 떨어진 사진을 주웠다.,4,0,284,0,0,0,0
284,0,0,91.jpg,0,0,0,0,,0,,5유로를 돌려주는 아이.,4,0,285,0,0,0,0
285,0,0,91.jpg,0,0,0,0,,0,데이빗,"""아니야. 사진이 떨어진 걸 알려주었으니 감사의 의미로 줄게. 가지렴.""",2,0,286,0,0,0,0
286,0,0,91.jpg,0,0,0,0,,0,아이,"""이게 그렇게 소중한 거에요?""",2,0,287,0,0,0,0
287,0,0,91.jpg,0,0,0,0,,0,데이빗,"""응. 소중한 사람이야.""",2,0,288,0,0,0,0
288,0,0,91.jpg,0,0,0,0,,0,아이,"""이별 하셨나요?""",2,0,289,0,0,0,0
289,0,0,91.jpg,0,0,0,0,,0,데이빗,"""맞아. 이별과 비슷해. 지금 딸을 찾고 있어. 없어졌거든""",2,0,290,0,0,0,0
290,0,0,91.jpg,0,0,0,0,,0,아이,"""슬픈 이야기지만. 마르세유에서 사라지면 영원히 못 찾아요. 경찰도 못찾는대요.""",2,0,291,0,0,0,0
291,0,0,91.jpg,0,0,0,0,,0,아이,"""우리 누나도 여기서 없어졌거든요. 경찰이 그랬어요. 배를 타고 갔을 거라고..""",2,0,292,0,0,0,0
292,0,0,91.jpg,0,0,0,0,,0,데이빗,"""….유감이구나..""",2,0,293,0,0,0,0
293,0,0,91.jpg,0,0,0,0,,0,아이,"""이 항구 근처에서 사라지면 흔적도 없이 증발해버려요.""",2,0,294,0,0,0,0
294,0,0,91.jpg,0,0,0,0,,0,데이빗,"""그래서 저는 매일 노트르담 성당 위에 올라가요. 그럼 누나가 보일 것 같거든요.""",2,0,295,0,0,0,0
295,0,0,91.jpg,0,0,0,0,,0,,…!?!',4,s16-1.jpg,296,s16-2.jpg,0,0,0
296,0,0,91.jpg,0,0,0,0,,0,아이,"""네. 따라오세요""",2,0,297,0,0,0,0
297,0,0,93.jpg,0,0,0,0,성당 꼭대기,1,,아이를 따라 노트르담 대 성당 꼭대기로 올라왔다.',4,0,298,0,0,0,0
298,0,0,93.jpg,0,0,0,0,성당 꼭대기,1,,이 성당은 언덕 위에지어져서 마르세유 지역의 풍경이 전부 내려다 보인다.',4,0,299,0,0,0,0
299,0,0,93.jpg,0,0,0,0,성당 꼭대기,1,,여기 어딘가에 에이미가 있을 거야. 분명 찾을 수 있을거야..',4,0,300,0,0,0,0
300,0,0,93.jpg,0,0,0,0,,0,데이빗,"""스몰 돔이 어디일까?""",2,0,301,0,0,0,0
301,0,0,93.jpg,0,0,0,0,,0,아이,"""스몰 돔이요?""",2,0,302,0,0,0,0
302,0,0,93.jpg,0,0,0,0,,0,,골똘히 고민하는 아이.,4,0,303,0,0,0,0
303,0,0,93.jpg,0,0,0,0,,0,,잠시 후…,4,0,304,0,0,0,0
304,0,0,93.jpg,0,0,0,0,,0,아이,"""저기! 저기 북쪽을 보면 돔 경기장 모양 박물관이 있어요!""",2,0,305,0,0,0,0
305,0,0,93.jpg,0,0,0,0,,0,,박물관 근처에..그런 공간이 있을까?',4,0,306,0,0,0,0
306,0,0,91.jpg,0,0,0,0,,0,데이빗,"""고맙다 꼬마야""",2,0,307,0,0,0,0
307,0,0,91.jpg,0,0,0,0,,0,아이,"""힘내세요. 아저씨.""",2,0,308,0,0,0,0
308,0,0,91.jpg,0,0,0,0,,0,데이빗,"""너 이름이 뭐니?""",2,0,309,0,0,0,0
309,0,0,91.jpg,0,0,0,0,,0,아이,"""노아에요.""",2,0,310,0,0,0,0
310,0,0,91.jpg,0,0,0,0,,0,데이빗,"""고맙다. 노아.""",2,0,311,0,0,0,0
311,0,0,15.jpg,0,0,0,0,,0,,,0,0,312,0,0,0,0
312,0,0,94.jpg,0,0,0,0,자동차 안,1,,박물관 근처. VIP 업소를 찾아야 한다.',4,0,313,0,0,0,0
313,0,0,94.jpg,0,0,0,0,자동차 안,1,,박물관 주변만 벌써 5바퀴 돌았다.',4,0,314,0,0,0,0
314,0,0,94.jpg,0,0,0,0,자동차 안,1,,마르세유 길은 정말 복잡하다. 다 돌아보려면 하루 종일 걸리 것 같다.',4,0,315,0,0,0,0
315,0,0,94.jpg,0,0,0,0,,0,,안가 본 골목을 더 돌아다녀볼까. 한 곳에서 잠복해볼까..',4,s17-1.jpg,317,s17-2.jpg,316,0,0
316,0,0,15.jpg,0,0,0,0,,0,,아무 일도 일어나지 않았다.,4,select.jpg,312,0,0,0,0
317,0,0,15.jpg,0,0,0,0,,0,,!!!!!!!!!!,3,0,318,0,0,0,0
318,0,0,95.jpg,0,0,0,0,,0,,창문이 새까맣게 선팅 된 검은 차량이 보인다. 따라 가봐야겠다.',4,0,319,0,0,0,0
319,0,0,94.jpg,0,0,0,0,,0,,따라가는 데이빗.,4,0,320,0,0,0,0
320,0,0,97.jpg,0,0,0,0,,0,,평범한 아파트 뒤쪽 주차장으로 들어간다. 보안이 심한 것 같다.',4,0,321,0,0,0,0
321,0,0,97.jpg,0,0,0,0,,0,,계속 기다려야 할까..?',4,s18-1.jpg,323,s18-2.jpg,322,0,0
322,0,0,15.jpg,0,0,0,0,,0,,걸렸다.,4,select.jpg,312,0,0,0,0
323,0,0,98.jpg,0,0,0,0,,0,,밤이 되었다.,4,0,324,0,0,0,0
324,0,0,98.jpg,0,0,0,0,,0,,,0,0,325,0,0,0,0
325,0,0,98.jpg,0,0,0,0,,0,,마약상들이 자유롭게 출입하는 것 같다.',4,0,326,0,0,0,0
326,0,0,98.jpg,0,0,0,0,,0,,더 이상 시간이 없다. 어떻게 들어가면 좋을까?',4,s19-1.jpg,335,s19-2.jpg,327,0,0
327,0,0,99.jpg,0,0,0,0,,0,,,0,0,328,0,0,0,0
328,0,0,100.jpg,0,0,0,0,,0,,,0,0,329,0,0,0,0
329,0,0,101.jpg,0,0,0,0,,0,,,0,0,330,0,0,0,0
330,0,0,102.jpg,0,0,0,0,,0,,,0,0,331,0,0,0,0
331,0,0,103.jpg,0,0,0,0,,0,,,0,0,332,0,0,0,0
332,0,0,104.jpg,0,0,0,0,,0,,핵심 조직원 한 명을 제외하고 전부 다 제압했다. 다른 층에도 조직원들이 있는 것 같다.',4,0,333,0,0,0,0
333,0,0,104.jpg,0,0,0,0,,0,,다른 조직원들에게 들키기 전에 빨리 처리해야 한다.',4,0,346,0,0,0,0
334,0,0,105.jpg,0,0,0,0,,0,,차에서 내리는 데이빗.,4,0,335,0,0,0,0
335,0,0,105.jpg,0,0,0,0,,0,,아파트 근처에서 홀로 담배를 피고있는 마약상에 접근해야겠다.',4,0,336,0,0,0,0
336,0,0,106.jpg,0,0,0,0,,0,데이빗,"""저기요.""",2,0,337,0,0,0,0
337,0,0,107.jpg,0,0,0,0,,0,,마약상이 나를 쳐다본다.',4,0,338,0,0,0,0
338,0,0,107.jpg,0,0,0,0,,0,마약상,"""뭐야?""",2,s20-1.jpg,339,s20-2.jpg,346,0,0
339,0,0,106.jpg,0,0,0,0,,0,데이빗,"""필요한 만큼 줄테니까 안으로 들어갈 수 있게 해줘요.""",2,0,340,0,0,0,0
340,0,0,107.jpg,0,0,0,0,,0,마약상,"""아니 형씨 미쳤어? 여기가 어딘 줄 알고.""",2,0,341,0,0,0,0
341,0,0,106.jpg,0,0,0,0,,0,데이빗,"""얼마든지 줄게요.""",2,0,342,0,0,0,0
342,0,0,107.jpg,0,0,0,0,,0,마약상,"""돈 필요 없어. 지금뭐 여기가 애들 놀이터인 줄 알아? 나 걸리면 바로 모가지 날라가는 거야.""",2,0,343,0,0,0,0
343,0,0,106.jpg,0,0,0,0,,0,,어쩌지?',4,s21-1.jpg,344,s21-2.jpg,344,0,0
344,0,0,107.jpg,0,0,0,0,,0,마약상,"""벽 타고 옥상으로 올라가. 맨몸으로 안으로 들어가려면 그 방법 밖에 없어.""",2,0,345,0,0,0,0
345,0,0,107.jpg,0,0,0,0,,0,,매수에 성공하여 주요 조직원의 위치를 알아냈다.,4,0,346,0,0,0,0
346,0,0,107.jpg,0,0,0,0,,0,,깊게 생각할 시간이 없다.감시를 피해 마약상을 제압하여 총으로 협박해야겠다.',4,0,347,0,0,0,0
347,0,0,106.jpg,0,0,0,0,,0,데이빗,"""가진 옷. 신분증. 마약 다 내놔.""",2,0,348,0,0,0,0
348,0,0,107.jpg,0,0,0,0,,0,마약상,"""너 걸리면 바로 뒤지는거야. 다시 한번 생각해봐.""",2,0,349,0,0,0,0
349,0,0,106.jpg,0,0,0,0,,0,데이빗,"""난 잃을 게 없다. 당장 내놔.""",2,0,350,0,0,0,0
350,0,0,106.jpg,0,0,0,0,,0,,나는 마약상의 소지품을 전부 다 장착한 후 건물 안으로 들어갈 준비를 다 마쳤다.',4,0,351,0,0,0,0
351,0,0,108.jpg,0,0,0,0,밀폐된 방,1,,데이빗과 피떡이 되어 쓰러져있는 조직원.,4,0,352,0,0,0,0
352,0,0,109.jpg,0,0,0,0,밀폐된 방,1,데이빗,"""이 여자애 본 적 있지?""",2,0,353,0,0,0,0
353,0,0,108.jpg,0,0,0,0,밀폐된 방,1,조직원,"""…..""",2,0,354,0,0,0,0
354,0,0,109.jpg,0,0,0,0,,0,데이빗,"""이 여자애가 어디에 있는지 알려주면 살려주겠다.""",2,0,355,0,0,0,0
355,0,0,111.jpg,0,0,0,0,,0,조직원,"""….모른다.""",2,0,356,0,0,0,0
356,0,0,114.jpg,0,0,0,0,,0,,데이빗이 총을 갖다 댄다.,4,0,357,0,0,0,0
357,0,0,111.jpg,0,0,0,0,,0,조직원,"""포기해라. 찾을 수 없을거다.""",2,0,358,0,0,0,0
358,0,0,111.jpg,0,0,0,0,,0,,도무지 말할 생각이 없는 것 같다.',4,s22-1.jpg,359,s22-2.jpg,357,0,0
359,0,0,110.jpg,0,0,0,0,,0,,이미 상태가 좋지 않았던 조직원은 고문에 의해 사망하고 말았다.,4,select.jpg,336,0,0,0,0
360,0,0,114.jpg,0,0,0,0,,0,,데이빗이 총을 장전한다.,4,0,361,0,0,0,0
361,0,0,111.jpg,0,0,0,0,,0,조직원,"""쏴라.""",2,0,362,0,0,0,0
362,0,0,113.jpg,0,0,0,0,,0,데이빗,"""마지막으로 기회를 주겠다.""",2,0,363,0,0,0,0
363,0,0,111.jpg,0,0,0,0,,0,조직원,"""…..""",2,0,364,0,0,0,0
364,0,0,113.jpg,0,0,0,0,,0,데이빗,"""넌 그깟 돈을 위해서 두 번 다시 자식을 보지 못하는 길을 선택하는 거냐?""",2,0,365,0,0,0,0
365,0,0,111.jpg,0,0,0,0,,0,조직원,"""…..""",2,0,366,0,0,0,0
366,0,0,113.jpg,0,0,0,0,,0,데이빗,"""가족이 더 중요하지 않은 거냐?""",2,0,367,0,0,0,0
367,0,0,111.jpg,0,0,0,0,,0,조직원,"""…..""",2,0,368,0,0,0,0
368,0,0,114.jpg,0,0,0,0,,0,,데이빗이 방아쇠에 손가락을 올린다.,4,0,369,0,0,0,0
369,0,0,111.jpg,0,0,0,0,,0,조직원,"""지하 3층으로 내려가면 통로가 있다. 왼쪽 통로를 따라가면 물류 창고 지하로 연결된다. 내가 알려줄 수 있는 건 이거 뿐이다.""",2,0,370,0,0,0,0
370,0,0,115.jpg,0,0,0,0,,0,,조직원을 밀실에 가둬놓고 지하로 내려가는 데이빗.,4,0,371,0,0,0,0
371,0,0,116.jpg,0,0,0,0,,0,,물류 창고 지하에 도착했다. 어떻게 잠입하지?',4,s23-1.jpg,372,s23-2.jpg,373,s23-3.jpg,372
372,0,0,117.jpg,0,0,0,0,,0,,발각되었다.,4,select.jpg,360,0,0,0,0
373,0,0,118.jpg,0,0,0,0,화장실,1,,화장실에서 소변을 보고 있는60대 손님을 발견했다.,4,0,374,0,0,0,0
374,0,0,118.jpg,0,0,0,0,,0,,하지만 화장실에도 cctv가 있다. 저 노인을 어떻게 하지?',4,s24-1.jpg,375,0,0,0,0
375,0,0,118.jpg,0,0,0,0,화장실,1,데이빗,"""저기요...""",2,0,376,0,0,0,0
376,0,0,118.jpg,0,0,0,0,화장실,1,노인,"""무슨 일이오.""",2,0,377,0,0,0,0
377,0,0,118.jpg,0,0,0,0,화장실,1,데이빗,"""정말 죄송하지만. 도와주시겠어요? 몸을 움직일 수가 없어요.""",2,0,378,0,0,0,0
378,0,0,118.jpg,0,0,0,0,,0,데이빗,"""부탁합니다.""",2,0,379,0,0,0,0
379,0,0,118.jpg,0,0,0,0,,0,,내가 서 있는 칸으로 다가오는 손님.',4,0,380,0,0,0,0
380,0,0,118.jpg,0,0,0,0,,0,노인,"""으악!!!""",3,0,381,0,0,0,0
381,0,0,118.jpg,0,0,0,0,,0,데이빗,"""좀 도와줘야겠어.""",2,0,382,0,0,0,0
382,0,0,118.jpg,0,0,0,0,,0,노인,"""왜 이래요. 살려주세요. 시키는 거 뭐든 할게요. 이러지마세요.""",2,0,383,0,0,0,0
383,0,0,118.jpg,0,0,0,0,,0,데이빗,"""시간이 없어. 벗어.""",2,0,384,0,0,0,0
384,0,0,118.jpg,0,0,0,0,,0,노인,"""흐어어엉. 잘못했어요. 저 더러워요. 이러지마세요. 돈이든 약이든 달라는 대로 다 드릴게요.""",2,0,385,0,0,0,0
385,0,0,118.jpg,0,0,0,0,,0,데이빗,"""하..얼른 벗으라고""",2,0,386,0,0,0,0
386,0,0,118.jpg,0,0,0,0,,0,노인,"""저기 안에 가면 나 같은 늙은 인간 말고 맛있는 애들 많잖아. 굳이 이렇게 까지 해야 돼? 제발 살려줘 제발.""",2,0,387,0,0,0,0
387,0,0,118.jpg,0,0,0,0,,0,데이빗,"""아이씨. 뭐 눈에는 뭐만 보인다고. 더러운 생각만 하네. 아무 짓 안할 테니까 머리부터 발끝까지. 가진 거 다 내놓으라고.""",2,0,388,0,0,0,0
388,0,0,118.jpg,0,0,0,0,,0,노인,"""예...?!예.예예""",2,0,389,0,0,0,0
389,0,0,118.jpg,0,0,0,0,,0,,노인이 황급히 옷을 벗어 건네준다.,4,0,390,0,0,0,0
390,0,0,118.jpg,0,0,0,0,,0,데이빗,"""맛있는 애들? 니가 쳐먹는 저 애들이 어떻게 여기까지 오게 됐는지 아는 거냐?""",2,0,391,0,0,0,0
391,0,0,118.jpg,0,0,0,0,,0,노인,"""그..그야. 돈이 좋아서. 돈 벌려고 온 거겠지…""",2,0,392,0,0,0,0
392,0,0,118.jpg,0,0,0,0,,0,,노인의 양말을 입에 쳐박는다.,4,0,393,0,0,0,0
393,0,0,119.jpg,0,0,0,0,,0,,데이빗이 칼을 꺼낸다.,4,0,394,0,0,0,0
394,0,0,120.jpg,0,0,0,0,,0,데이빗,"""너 같은 새끼들 때문에...""",2,0,395,0,0,0,0
395,0,0,120.jpg,0,0,0,0,,0,데이빗,"""수요가 넘치니까 돈에 환장한 새끼들이 이딴 짓을 하는 거다.""",2,0,396,0,0,0,0
396,0,0,120.jpg,0,0,0,0,,0,,노인을 변기에 묶는다.,4,0,397,0,0,0,0
397,0,0,120.jpg,0,0,0,0,,0,데이빗,"""여기 얌전히 있어라.""",2,0,398,0,0,0,0
398,0,0,121.jpg,0,0,0,0,,0,,데이빗은 가면을 쓰고 손님으로 위장한 후. 화장실 밖으로 나온다.,4,0,399,0,0,0,0
399,0,0,121.jpg,0,0,0,0,파티장 입구,1,,특별한 날인지 사람이 많아서 다행히 들키지 않고 진입했다. 에이미를 먼저 찾아야겠다.',4,s25-1.jpg,401,s25-2.jpg,400,0,0
400,0,0,121.jpg,0,0,0,0,파티장 입구,1,,수상한 행동으로 발각되어 실패.,4,select.jpg,373,0,0,0,0
401,0,0,121.jpg,0,0,0,0,파티장 입구,1,직원,"""뉴페이스 기대하셔도 좋아요. 들어가실게요.""",2,0,402,0,0,0,0
402,0,0,122.jpg,0,0,0,0,,0,,직원의 멘트가 끝나자 손님 무리가 각각 왼쪽 룸과 오른쪽으로 나뉘어 들어간다. 어디로 따라가지?',4,s26-1.jpg,400,s26-2.jpg,403,0,0
403,0,0,122.jpg,0,0,0,0,,0,,직원이 티켓을 확인하고 있다. 뭐라하지..?',4,s27-1.jpg,404,s27-2.jpg,400,0,0
404,0,0,125.jpg,0,0,0,0,,0,데이빗,"""장난하냐?""",2,0,405,0,0,0,0
405,0,0,123.jpg,0,0,0,0,,0,직원,"""예?""",2,0,406,0,0,0,0
406,0,0,125.jpg,0,0,0,0,,0,데이빗,"""이딴 식으로 할래?""",2,0,407,0,0,0,0
407,0,0,123.jpg,0,0,0,0,,0,직원,"""…..예..?""",2,0,408,0,0,0,0
408,0,0,125.jpg,0,0,0,0,,0,데이빗,"""VIP 목소리도 기억 못해?""",2,0,409,0,0,0,0
409,0,0,124.jpg,0,0,0,0,,0,직원,"""…..죄송합니다.""",2,0,410,0,0,0,0
410,0,0,124.jpg,0,0,0,0,,0,,통한 것 같다.',4,0,411,0,0,0,0
411,0,0,124.jpg,0,0,0,0,파티장,1,직원,"""정말 죄송합니다. 오늘 테스트 서비스 한 자리가 공석인데. 업그레이드 시켜드리겠습니다. 반대 편으로 가시죠.""",2,0,412,0,0,0,0
412,0,0,126.jpg,0,0,0,0,파티장,1,,반대편으로 가게 되었다. 일이 꼬인 건가.',4,0,413,0,0,0,0
413,0,0,123.jpg,0,0,0,0,파티장,1,직원,"""들어가시죠. 좋은 시간 되십시오.""",2,0,414,0,0,0,0
414,0,0,127.jpg,0,0,0,0,,0,,화려한 파티장. 딸 발견,4,0,415,0,0,0,0
415,0,0,127.jpg,0,0,0,0,,0,,동물원 속 동물처럼 전시되어 있는 에이미가 보인다.',4,0,416,0,0,0,0
416,0,0,127.jpg,0,0,0,0,,0,직원,"""오늘은 특별 이벤트로 직접 테스트 해보고 구매해 가실 수 있습니다. 천천히 둘러보시고 데스크 직원에게 문의해주세요. 선착순 입니다.""",2,0,417,0,0,0,0
417,0,0,127.jpg,0,0,0,0,,0,,어떻게 하지..?',4,s28-1.jpg,418,s28-2.jpg,419,s28-3.jpg,418
418,0,0,129.jpg,0,0,0,0,,0,,파티장이 쑥대밭이 되었다.,4,select.jpg,398,0,0,0,0
419,0,0,128.jpg,0,0,0,0,,0,,한 조직원이 에이미를 데려간다.,4,0,420,0,0,0,0
420,0,0,128.jpg,0,0,0,0,,0,,어디로 데려가려는 거지?',4,s29-1.jpg,421,s29-2.jpg,446,s29-3.jpg,421
421,0,0,130.jpg,0,0,0,0,,0,,,0,0,422,0,0,0,0
422,0,0,131.jpg,0,0,0,0,,0,,,0,0,423,0,0,0,0
423,0,0,132.jpg,0,0,0,0,,0,,,0,0,424,0,0,0,0
